"","space","transit","access","house_rules","host_since","host_about","host_is_superhost","host_total_listings_count","host_has_profile_pic","host_identity_verified","zipcode","latitude","longitude","accommodates","bathrooms","bedrooms","beds","square_feet","price","security_deposit","cleaning_fee","guests_included","extra_people","minimum_nights","maximum_nights","number_of_reviews","review_scores_rating","review_scores_accuracy","review_scores_cleanliness","review_scores_checkin","review_scores_communication","review_scores_location","review_scores_value","instant_bookable","is_business_travel_ready","reviews_per_month","occupancy_rate","EntirePlace","PrivateRoom","SharedRoom","Respond_WithinDay","Respond_WithinFewHours","Respond_WithinTheHour","Apartment","BedNBreakdast","Condominium","GuestSuite","House","Loft","Other","ServicedApartment","Townhouse","Bed_Couch","Bed_Futon","Bed_PullOutSofa","Bed_Bed","Cancel_Flexible","Cancel_Moderate","Cancel_Strict","hasTV","hasInternet","hasWifi","hasShampoo","hasHeat","hasAC","hasBreakfast","hasDesk","hasFireplace","hasIron","hasHairDryer","hasPrivateEnt","hasKitchen","isFamilyFriendly","square_meter","propertyPrice","IncomePerMonth"
"202","1","0","1","1","2012","1","1",1,"1",1,"75014",48.8317111658224,2.32064910343894,"2","1","1","1",334,75,100,24,"2",25,2,1125,28,96,10,10,10,10,9,9,"0","0",0.36,0.096,"1","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","1","1","1","1","1","0","0","0","0","1","1","0","1","0","31.029602","259655.709536",216
"203","1","0","0","0","2012","1","0",1,"1",0,"75011",48.8618599931821,2.37334178963092,"2","1","0","1",161,84,500,40,"1",0,3,1125,120,88,9,9,10,10,9,9,"1","0",1.61,0.429333333333333,"1","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","1","1","0","1","1","1","0","0","1","0","1","1","0","1","0","14.957383","122067.202663",1081.92
"204","1","0","0","0","2012","1","0",1,"1",1,"75018",48.8832277949004,2.33721492293899,"5","2","4","3",1075,170,750,30,"1",0,4,160,2,90,10,9,10,10,10,10,"0","0",0.03,0.008,"1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","1","1","1","1","0","0","0","0","0","0","0","1","1","99.870725","741040.7795",40.8
"205","1","1","1","1","2012","1","0",1,"1",1,"75015",48.8393193474694,2.29933202827121,"3","1","2","2",108,90,300,30,"2",70,3,30,149,95,10,10,10,10,10,9,"1","0",1.92,0.512,"0","1","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","1","1","1","1","0","1","1","0","1","1","0","0","0","10.033524","86097.669444",1382.4
"206","1","1","0","1","2012","1","0",1,"1",0,"75009",48.8780999500834,2.34290624802556,"2","1.5","1","1",581,90,1000,0,"1",0,3,1125,16,97,10,9,10,10,9,9,"0","0",0.2,0.0533333333333333,"1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","1","1","1","1","1","0","0","1","1","1","1","0","1","0","53.976643","468625.214526",144
"207","1","0","0","0","2012","1","0",1,"1",1,"75007",48.858216121048,2.32945642984224,"4","1","2","2",90,160,0,40,"1",0,4,180,52,89,9,8,10,10,10,9,"0","0",0.67,0.178666666666667,"1","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","1","1","1","0","1","0","0","0","0","1","1","0","1","1","8.36127","101765.01717",857.600000000002
"208","1","0","1","1","2012","1","0",1,"1",0,"75014",48.8328798638622,2.33058831841526,"6","1.5","3","3",969,230,250,50,"4",30,2,60,50,93,9,9,10,10,10,9,"0","0",0.63,0.168,"1","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","1","1","1","1","1","0","0","1","0","1","0","0","1","1","90.023007","753312.522576",1159.2
"209","1","0","0","1","2012","1","0",1,"1",0,"75018",48.887431411019,2.34716250227974,"5","1","2","1",431,70,500,50,"4",50,360,365,8,100,10,10,10,10,10,10,"0","0",0.1,0.0266666666666667,"1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","1","0","1","0","1","0","0","0","0","0","0","0","1","1","40.041193","297105.65206",56.0000000000001
"210","1","1","1","0","2012","1","0",1,"1",0,"75020",48.8750689920975,2.38337274196406,"2","1","1","1",258,32,500,20,"1",4,2,30,31,88,8,8,9,9,9,9,"0","0",0.4,0.106666666666667,"1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","1","1","0","1","0","0","0","0","0","0","0","1","0","23.968974","162797.271408",102.4
"211","1","1","1","1","2012","1","0",1,"1",1,"75010",48.8835628108305,2.3591881119907,"3","1","2","3",431,70,200,30,"1",0,7,30,26,89,9,8,10,9,8,9,"0","0",0.34,0.0906666666666667,"1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","1","1","1","1","0","0","1","1","1","0","0","1","1","40.041193","309037.927574",190.4
"212","1","1","1","1","2012","1","1",2,"1",0,"75019",48.8775665761384,2.38943478954545,"5","1","2","2",161,70,1200,50,"4",50,7,30,5,100,10,10,10,10,10,10,"0","0",0.22,0.0586666666666667,"1","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","1","1","1","1","0","0","1","0","1","1","0","1","1","14.957383","97327.691181",123.2
"213","1","1","1","1","2012","1","0",1,"1",0,"75012",48.8499444466189,2.3699573657166,"2","1","1","1",269,70,0,0,"1",0,2,1125,146,92,9,9,9,9,10,9,"1","0",1.85,0.493333333333333,"1","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","1","0","1","1","1","0","1","1","0","1","1","0","1","1","24.990907","193029.765668",1036
"214","1","1","1","1","2012","1","1",1,"1",1,"75001",48.8636535034427,2.34845265302136,"4","1","1","1",431,106,400,0,"1",0,4,1125,68,97,10,9,10,10,10,9,"0","0",0.86,0.229333333333333,"1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","1","1","1","0","0","1","0","1","1","0","1","0","40.041193","431523.936961",729.279999999999
"215","1","1","1","1","2012","1","0",1,"1",1,"75020",48.873266154892,2.39001478756401,"4","1","2","3",592,90,200,50,"2",5,3,30,27,94,9,9,10,10,9,9,"0","0",0.38,0.101333333333333,"1","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","1","1","0","1","0","0","1","1","1","1","0","1","1","54.998576","373550.328192",273.599999999999
"216","1","1","0","1","2011","1","0",2,"1",1,"75010",48.8703628808333,2.36871986682455,"2","1.5","1","3",667,75,0,15,"1",75,1,25,45,93,9,9,10,10,9,9,"0","0",0.58,0.154666666666667,"0","0","1","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","1","1","1","1","0","0","1","0","1","1","0","1","0","61.966301","478255.911118",348.000000000001
"218","1","1","1","0","2011","1","0",1,"1",1,"75002",48.8701338900198,2.34950617045947,"2","1","1","1",700,119,1000,0,"1",0,2,15,43,100,10,10,10,10,9,10,"0","0",0.56,0.149333333333333,"1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","1","0","1","1","1","1","0","1","0","1","1","0","1","1","65.0321","607464.8461",533.119999999999
"219","1","1","1","1","2012","1","0",1,"1",0,"75012",48.8396389265267,2.39223335174921,"5","1","2","2",517,53,500,30,"4",20,6,20,1,100,10,10,10,10,10,10,"0","0",0.03,0.008,"1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","1","1","1","1","1","0","1","1","0","1","1","0","1","1","48.030851","370990.293124",12.72
"220","1","0","0","1","2011","1","0",2,"1",0,"75017",48.8841765422877,2.30524224492094,"2","1","1","1",108,60,0,15,"1",0,2,7,112,92,9,9,10,10,10,9,"0","0",1.44,0.384,"1","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","1","1","1","0","1","0","0","0","0","0","1","0","0","0","10.033524","85325.088096",691.2
"221","1","1","1","1","2012","1","0",1,"1",0,"75010",48.8737973022915,2.36418092339759,"4","1","1","2",538,105,300,35,"2",25,2,30,71,96,10,9,10,10,10,9,"0","0",0.9,0.24,"1","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","1","0","1","1","1","0","1","1","0","1","1","0","1","0","49.981814","385759.640452",756
"222","1","1","1","1","2011","1","1",1,"1",0,"75018",48.8932832580389,2.33981108576253,"6","1.5","3","5",753,210,99,35,"4",15,3,1125,52,98,10,10,10,10,9,9,"0","0",0.67,0.178666666666667,"1","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","1","1","1","1","0","0","1","1","1","1","0","1","1","69.955959","519073.21578",1125.6
"223","1","0","0","0","2012","1","0",2,"1",1,"75010",48.8822250006192,2.35013859109182,"2","1","1","1",377,85,200,40,"1",0,15,1125,6,100,10,9,10,10,8,9,"0","0",0.08,0.0213333333333333,"1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","1","1","0","1","0","0","1","1","1","1","0","1","0","35.024431","270318.558458",54.3999999999999
"224","1","1","0","0","2012","1","0",2,"1",1,"75014",48.8330714310518,2.32877148790017,"9","2","4","6",1076,150,300,60,"1",0,5,30,1,100,10,10,10,10,10,10,"0","0",0.02,0.00533333333333333,"1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","1","0","0","1","1","0","1","0","0","0","0","0","0","0","1","1","99.963628","836495.639104",24
"225","1","0","0","0","2012","1","0",2,"1",1,"75018",48.8925400266871,2.35145439281458,"2","1","1","1",344,75,300,20,"1",0,5,120,5,100,10,10,10,10,8,10,"0","0",0.06,0.016,"1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","1","0","1","0","1","0","0","0","0","0","0","0","1","0","31.958632","237133.04944",36
"226","1","1","0","0","2012","1","0",1,"1",0,"75013",48.83241506568,2.35871185793674,"2","1","1","1",215,80,0,15,"1",0,3,6,3,100,9,10,10,10,10,10,"0","0",0.08,0.0213333333333333,"1","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","1","1","1","1","0","0","1","0","1","1","0","1","0","19.974145","155199.10665",51.1999999999999
"228","1","1","1","1","2012","1","1",1,"1",1,"75002",48.8660507554893,2.34832018810165,"3","1","0","1",291,90,506,29,"2",25,2,60,172,98,10,10,10,10,10,10,"1","0",2.24,0.597333333333333,"1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","1","1","1","1","1","0","0","1","0","1","1","0","1","1","27.034773","252531.814593",1612.8
"229","1","1","0","1","2012","1","0",1,"1",0,"75011",48.8509872111103,2.38771965490212,"3","2","2","2",1292,150,1000,50,"1",0,6,180,13,97,10,10,10,10,10,10,"0","0",0.17,0.0453333333333333,"1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","1","1","1","1","1","1","0","0","1","0","1","1","0","1","1","120.030676","979570.346836",204
"230","1","0","1","1","2011","1","0",46,"1",0,"75005",48.8517483907746,2.34948494944808,"3","2","2","3",452,227,200,90,"1",0,90,365,7,83,8,9,9,9,10,8,"1","0",0.09,0.024,"1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","1","1","1","1","0","0","1","0","1","1","0","1","1","41.992156","454691.065168",163.44
"231","1","0","0","0","2012","1","0",2,"1",1,"75018",48.8881802868387,2.3350509068686,"4","1","1","1",291,63,150,0,"1",5,2,60,97,92,9,8,9,10,10,9,"0","0",1.23,0.328,"1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","0","1","1","1","0","0","0","0","0","1","0","1","0","27.034773","200598.01566",619.92
"233","1","1","0","1","2012","1","0",1,"1",1,"75018",48.8912251618003,2.34186459837784,"2","1","1","1",269,70,300,30,"2",0,1,1125,10,100,10,10,10,10,10,10,"0","0",0.13,0.0346666666666667,"1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","1","1","1","0","0","0","0","0","0","0","0","0","1","0","24.990907","185432.52994",72.8000000000001
"234","1","1","0","0","2011","1","0",4,"1",0,"75015",48.8379617001102,2.29911304792017,"4","2","2","3",1076,128,1000,50,"1",0,29,150,17,100,10,10,10,9,10,10,"0","0",0.23,0.0613333333333333,"1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","1","1","0","1","0","0","1","0","1","1","0","1","1","99.963628","857787.891868",235.52
"236","1","1","0","1","2012","1","0",1,"1",1,"75020",48.8577504113535,2.4008280304239,"4","1","1","1",344,65,100,10,"2",10,2,1125,48,88,9,9,9,10,9,9,"1","0",0.61,0.162666666666667,"1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","1","1","1","1","1","0","0","0","0","1","1","0","1","1","31.958632","217063.028544",317.200000000001
"237","1","0","0","0","2012","1","0",1,"1",0,"75018",48.893486540545,2.35925592987932,"3","1","1","1",592,150,0,0,"1",0,4,21,3,87,10,9,9,9,7,8,"0","0",0.04,0.0106666666666667,"1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","1","1","1","0","1","0","0","0","0","0","0","0","1","0","54.998576","408089.43392",48.0000000000001
"238","1","1","0","1","2012","1","0",1,"1",1,"75008",48.8745110026203,2.30530515918855,"2","1","1","1",323,78,300,49,"2",0,5,30,60,96,10,9,10,10,10,10,"0","0",0.77,0.205333333333333,"1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","1","1","1","1","1","0","0","1","0","1","1","0","1","0","30.007669","322942.533778",480.479999999999
"239","1","1","1","1","2012","1","1",1,"1",0,"75011",48.866512373288,2.38271669258454,"7","2","4","7",1453,250,700,80,"1",0,4,120,29,96,9,9,10,10,10,10,"0","0",0.72,0.192,"1","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","1","1","0","1","0","1","0","0","1","0","1","1","0","1","1","134.988059","1101637.549499",1440
"241","1","1","1","1","2011","1","0",2,"1",1,"75010",48.870204818567,2.37019885145168,"5","1.5","1","3",667,50,0,15,"1",50,1,25,40,92,9,9,9,9,9,9,"0","0",0.51,0.136,"0","0","1","0","1","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","1","1","1","1","0","0","1","0","1","1","0","1","0","61.966301","478255.911118",204
"242","1","1","0","0","2012","1","0",1,"1",0,"75004",48.8544942417246,2.35178694509341,"2","1","1","1",323,40,0,40,"1",0,120,365,1,100,10,8,10,10,10,10,"0","0",0.03,0.008,"1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","1","1","1","1","0","0","0","0","0","0","0","1","0","30.007669","349739.382195",9.6
"243","1","0","0","0","2012","1","0",1,"1",1,"75014",48.834310048548,2.31742347179565,"4","1.5","2","2",807,100,0,100,"3",10,6,1125,4,87,10,8,10,10,10,10,"0","0",0.05,0.0133333333333333,"1","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","1","0","1","1","1","0","0","0","0","1","0","1","1","0","1","0","74.972721","627371.729328",39.9999999999999
"246","1","1","1","1","2012","1","1",1,"1",1,"75009",48.8809875142024,2.34468000427624,"4","1","1","2",592,140,600,40,"2",30,5,28,108,93,10,9,10,10,10,9,"0","0",1.39,0.370666666666667,"1","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","1","1","0","1","0","0","1","0","1","1","0","1","0","54.998576","477497.636832",1556.8
"247","1","0","0","0","2012","1","0",1,"1",1,"75004",48.8583205009664,2.35995447137886,"5","1","3","4",1001,230,600,50,"4",15,4,30,65,98,10,10,10,10,10,10,"0","0",0.84,0.224,"1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","1","1","1","1","0","0","0","1","0","1","0","1","1","92.995903","1083867.249465",1545.6
"248","1","1","1","1","2012","1","0",1,"1",1,"75010",48.868561771272,2.36633785429558,"3","1","1","1",377,75,100,25,"1",0,2,16,20,93,9,7,9,10,10,9,"0","0",0.35,0.0933333333333333,"1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","1","1","1","1","0","1","1","0","1","1","0","1","1","35.024431","270318.558458",210
"249","1","1","1","1","2012","1","0",2,"1",0,"75020",48.8503801299708,2.40422945182724,"6","1.5","2","3",646,80,150,30,"4",15,4,16,4,100,8,8,10,10,10,9,"0","0",0.05,0.0133333333333333,"1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","1","1","1","0","1","0","0","0","0","0","0","0","1","1","60.015338","407624.175696",31.9999999999999
"250","1","1","1","1","2012","0","0",1,"1",0,"75014",48.8229583038404,2.33426441430785,"2","1","1","1",344,60,100,35,"2",15,3,21,11,96,9,9,10,10,9,9,"1","0",0.14,0.0373333333333333,"1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","1","1","1","0","0","0","0","0","0","0","0","0","1","0","31.958632","267429.832576",67.1999999999999
"251","1","1","1","1","2012","1","0",2,"1",0,"75019",48.8768098599605,2.38478120705036,"1","1","1","1",484,45,0,0,"1",0,1,30,10,100,10,10,10,10,10,10,"0","0",0.14,0.0373333333333333,"0","1","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","1","1","0","1","0","0","0","0","0","0","0","1","0","44.965052","292587.593364",50.4
"252","1","1","1","1","2012","1","0",1,"1",0,"75011",48.8499265581855,2.38382566014984,"2","1","1","1",215,60,350,20,"1",0,4,300,15,95,10,10,9,10,10,9,"0","0",0.19,0.0506666666666667,"1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","1","1","1","0","1","0","0","0","0","0","0","0","1","0","19.974145","163008.997345",91.2000000000001
"254","1","0","0","1","2011","1","0",46,"1",0,"75004",48.857113512818,2.35747234023739,"3","1","1","2",237,146,200,75,"1",0,60,365,5,70,8,8,8,7,9,6,"1","0",0.07,0.0186666666666667,"1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","1","1","1","1","1","0","1","0","1","1","0","1","0","22.018011","256619.918205",81.7600000000001
"255","1","1","0","1","2012","1","0",1,"1",0,"75019",48.8750070085012,2.38972562787733,"4","1","2","3",990,115,350,30,"1",0,2,15,12,91,10,10,10,10,10,9,"0","0",0.27,0.072,"1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","1","1","0","1","0","0","1","0","1","0","0","1","1","91.97397","598474.62279",248.4
"256","1","0","0","0","2012","1","1",1,"1",1,"75013",48.8340271782451,2.36669025110087,"3","1","1","2",538,85,0,40,"2",10,3,120,95,96,10,10,10,10,9,10,"0","0",1.23,0.328,"1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","1","1","1","0","1","0","0","0","0","0","0","0","1","0","49.981814","388358.69478",836.4
"257","1","1","1","1","2012","1","0",1,"1",1,"75014",48.830633166475,2.32678886895721,"4","1","3","3",1076,180,1000,100,"3",10,4,30,6,100,10,10,10,10,10,10,"0","0",0.09,0.024,"1","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","1","0","1","1","1","0","0","1","1","1","1","0","1","1","99.963628","836495.639104",129.6
"258","1","0","0","0","2012","1","0",1,"1",0,"75008",48.8713474354978,2.31198142599731,"1","1","1","1",1184,120,0,40,"1",0,4,21,2,100,10,10,10,10,10,10,"0","0",0.14,0.0373333333333333,"1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","1","1","1","0","1","0","0","1","0","1","0","0","1","0","109.997152","1183789.349824",134.4
"259","1","1","1","1","2012","1","0",2,"1",0,"75011",48.8610652754727,2.3731484665193,"2","1","1","1",323,80,500,40,"1",10,2,15,33,93,9,9,10,10,10,9,"0","0",0.43,0.114666666666667,"1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","1","1","0","1","0","0","1","0","1","1","0","1","0","30.007669","244892.586709",275.200000000001
"260","1","0","0","1","2012","1","0",2,"1",0,"75020",48.8708676592036,2.39496832431609,"2","1","1","1",807,46,0,0,"2",0,8,600,136,86,9,9,9,9,9,9,"0","0",1.76,0.469333333333333,"0","1","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","1","1","0","1","0","0","1","0","1","0","0","1","0","74.972721","509214.721032",647.679999999999
"262","1","0","1","0","2012","1","0",1,"1",0,"75011",48.8631466937839,2.37343779352526,"5","1","3","3",915,100,0,40,"4",0,3,30,46,94,9,9,10,10,10,9,"0","0",0.6,0.16,"1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","1","1","1","1","0","0","1","0","1","1","0","1","1","85.006245","693735.965445",480
"263","1","1","1","1","2012","1","1",1,"1",1,"75012",48.8507710217661,2.3748594714665,"4","1","1","2",463,100,300,25,"2",10,2,1125,68,93,10,9,10,10,10,9,"1","0",1.53,0.408,"1","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","1","1","1","1","0","0","1","0","1","1","0","1","1","43.014089","332240.823436",1224
"266","1","0","0","0","2012","1","0",2,"1",1,"75005",48.8442750934857,2.35111775432552,"6","1.5","2","4",560,168,480,60,"1",12,4,180,137,93,9,9,10,10,10,9,"0","0",1.76,0.469333333333333,"1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","1","1","0","1","0","0","1","0","1","1","0","1","1","52.02568","563334.06304",2365.44
"267","1","1","0","1","2012","1","0",1,"1",0,"75010",48.8717415957755,2.37061281555761,"2","1","1","1",323,35,200,15,"2",10,10,100,38,98,10,10,10,10,10,9,"0","0",0.5,0.133333333333333,"1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","1","1","0","1","0","0","0","0","0","0","0","1","1","30.007669","231599.189342",140
"268","1","1","0","0","2012","1","1",1,"1",0,"75018",48.8873253674158,2.34987395678981,"4","1","2","2",807,80,500,50,"2",5,3,1124,41,96,10,9,10,10,9,10,"1","0",0.6,0.16,"1","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","1","1","1","1","0","0","1","0","1","1","0","1","1","74.972721","556297.58982",384
"269","1","1","1","1","2012","1","1",1,"1",0,"75014",48.8262380992784,2.32381642183947,"6","1","2","4",1076,160,300,70,"4",20,2,365,128,95,10,9,10,10,9,9,"0","0",1.69,0.450666666666667,"1","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","1","1","1","1","1","1","0","0","1","0","1","1","0","1","1","99.963628","836495.639104",2163.2
"270","1","1","1","1","2012","1","1",1,"1",1,"75011",48.850567113651,2.3922782142253,"2","1","1","1",269,60,0,0,"2",25,3,20,169,92,9,9,10,10,10,9,"0","0",2.27,0.605333333333333,"1","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","1","1","1","1","0","0","1","0","1","1","1","1","1","24.990907","203950.792027",1089.6
"271","1","0","0","1","2012","1","0",5,"1",1,"75007",48.854608090866,2.30080742690815,"1","1","1","1",129,90,100,45,"1",0,2,14,12,76,9,7,9,9,10,8,"0","0",0.22,0.0586666666666667,"0","1","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","1","1","1","1","1","0","0","1","0","1","1","0","1","0","11.984487","145863.191277",158.4
"273","1","1","1","1","2012","0","0",1,"1",1,"75010",48.8735028862386,2.3618642060001,"3","1","2","2",969,200,500,75,"1",0,2,1125,5,88,10,9,10,10,9,9,"0","0",0.08,0.0213333333333333,"1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","1","0","1","0","0","0","0","0","0","0","1","1","90.023007","694797.568026",128
"274","1","1","1","1","2012","1","0",1,"1",1,"75002",48.8663241260191,2.34741743643883,"2","1","1","1",161,100,500,50,"1",0,4,1125,22,98,10,10,10,10,10,10,"0","0",0.42,0.112,"1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","1","1","0","1","0","1","1","0","1","1","0","1","0","14.957383","139716.914603",336
"275","1","0","0","0","2011","1","0",2,"1",0,"75009",48.8806445565322,2.34478884268052,"2","1","0","1",269,90,300,30,"1",0,3,1125,19,93,10,10,9,9,10,9,"0","0",0.25,0.0666666666666667,"1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","1","1","1","0","1","0","0","0","0","1","1","0","1","0","24.990907","216971.054574",180
"276","1","1","1","1","2012","1","1",5,"1",1,"75015",48.8538460272147,2.29121183109892,"4","1","1","2",334,130,0,25,"1",0,1,1125,413,95,9,9,10,10,10,9,"0","0",5.55,1,"1","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","1","1","1","1","0","0","1","0","1","1","0","1","1","31.029602","266265.014762",3900
"277","1","1","1","1","2012","1","1",5,"1",1,"75015",48.8505821052993,2.28932162918492,"4","1","1","2",398,140,0,25,"1",0,1,1125,351,94,10,9,10,10,10,9,"0","0",4.81,1,"1","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","1","1","1","1","0","0","1","0","1","1","0","1","1","36.975394","317285.855914",4200
"278","1","0","0","0","2012","1","1",6,"1",0,"75002",48.8668101281613,2.35289774128931,"5","1","1","4",323,80,0,90,"2",10,1,730,253,95,9,10,10,10,9,9,"1","0",3.25,0.866666666666667,"1","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","1","1","1","1","1","1","0","0","1","0","1","1","0","1","0","30.007669","280301.636129",2080
"279","1","0","0","0","2012","1","0",1,"1",0,"75011",48.8621063452234,2.38132081515939,"4","1","2","2",753,131,800,75,"1",0,5,21,3,90,9,10,10,10,10,10,"0","0",0.06,0.016,"1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","0","1","1","1","0","0","1","0","1","1","0","1","1","69.955959","570910.581399",62.88
"283","1","0","0","1","2012","1","0",2,"1",1,"75013",48.8243849411735,2.35858917621169,"14","1","3","2",700,97,0,362,"1",233,1,1125,1,100,10,10,10,10,10,10,"0","0",0.05,0.0133333333333333,"1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","1","1","0","1","1","0","0","0","0","0","0","1","1","65.0321","505299.417",38.7999999999999
"284","1","0","0","1","2012","1","0",2,"1",1,"75009",48.8848932524268,2.33418448038304,"4","2","2","2",1184,250,300,80,"1",30,2,100,27,99,10,10,10,10,10,9,"0","0",0.36,0.096,"1","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","1","1","1","1","1","0","0","1","1","1","1","0","1","1","109.997152","954995.273664",720
"285","1","1","1","0","2012","1","0",2,"1",1,"75020",48.8693875042509,2.38143903952192,"2","1","1","1",517,85,300,20,"1",10,3,60,3,100,10,8,10,10,10,10,"0","0",0.04,0.0106666666666667,"1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","1","1","1","0","0","1","0","0","1","0","1","0","48.030851","326225.539992",27.2000000000001
"286","1","1","0","1","2012","1","0",2,"1",1,"75010",48.8783071813793,2.36919219321671,"2","1","1","2",344,70,0,20,"2",5,2,200,19,87,8,9,9,10,9,9,"0","0",0.33,0.088,"1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","1","1","0","0","0","0","0","0","0","1","1","31.958632","246656.721776",184.8
